TIME:20.4.17 at 4.20pm	2017-04-20T16:20
DATE:20111204	2011-12-04
DATE:18/1/2062	2062-01-18
TIME:2709-05-13 00:00:00	2709-05-13T00:00:00
DATE:4.6.63	2063-06-04
DATE:17/7/2062	2062-07-17
DATE:9/10/66	2066-09-10
DATE:26.2.62	2062-02-26
DATE:27/4/1989	1989-04-27
TIME:03/03/2016ltrch at 10:47	2016-03-03T10:47
DATE:10/8/2001	2001-08-10
DATE:14.11.2066	2066-11-14
DATE:25/11/2063	2063-11-25
DATE:1/8/63	2063-01-08
DATE:2 June 2065	2065-06-02
DATE:24/12/2006	2006-12-24
DATE:2/11/2066	2066-11-02
DATE:29/9/67	2067-09-29
TIME:2706-03-23 00:00:00	2706-03-23T00:00:00
DATE:16.5.63	2063-05-16
DURATION:23-28 wks	P25.5W
DATE:17.11.2070	2070-11-17
DATE:16/7/2062	2062-07-16
DURATION:38 yr	P38Y
DATE:26/9/2008	2008-09-26
DATE:9/7/63	2063-07-09
TIME:11.35am on 28.7.16	2016-07-28T11:35
DATE:2/10/2067	2067-10-02
DATE:12/3/2063	2063-12-03
DURATION:44-47 yr	P45.5Y
TIME:13/02/2013 at 18:16	2013-02-13T18:16
DATE:30.12.2066	2066-12-30
TIME:2737-07-10 00:00:00	2737-07-10T00:00:00
DATE:28/4/63	2063-04-28
DATE:11.4.63	2063-11-04
DURATION:13-18 wks	P15.5W
DATE:25/11/63	2063-11-25
TIME:9:24 on 11/9/13	2013-09-11T09:24
DATE:9/5/67	2067-05-09
DATE:20/7/2000	2000-07-20
DATE:11/5/2065	2065-05-11
DATE:2/6/2063	2063-02-06
DATE:29/9/2066	2066-09-29
DATE:18/11/63	2063-11-18
DATE:18/12/2003	2003-12-18
DATE:17/9/63	2063-09-17
TIME:30th of the 5th 2016 at 11:15am	2016-05-30T11:15
DATE:10.12.63	2063-12-10
DATE:7/2/63	2063-02-07
DURATION:9 mths	P9M
TIME:07/11/2012 at 15:04	2012-11-07T15:04
DATE:13/10/2067	2067-10-13
DATE:8/5/67	2067-05-08
DURATION:33 month	P33M
TIME:22/11/2013 at 14:17	2013-11-22T14:17
DATE:1/10/62	2062-01-10
TIME:28/04/2014 at 12:53	2014-04-28T12:53
DATE:6/7/2062	2062-06-07
TIME:15:42pm on 21/09/2015	2015-09-21T15:42
DATE:7.6.2062	2062-07-06
DATE:14/10/2067	2067-10-14
DATE:1/1/66	2066-01-01
DATE:17/12/1987	1987-12-17
DATE:5/7/2032	2032-05-07
DATE:24/1/2063	2063-01-24
TIME:04/11/2013at 15:36	2013-11-04T15:36
DATE:29.4.63	2063-04-29
DATE:20050627	2005-06-27
DATE:18.12.63	2063-12-18
DATE:6.2.63	2063-06-02
DATE:10/12/2020	2020-12-10
DATE:27.4.63	2063-04-27
DATE:15/1/2020	2020-01-15
TIME:24/05/2013 at 14:02	2013-05-24T14:02
DATE:14.1.63	2063-01-14
DATE:previous	2066-03-20
DATE:30/12/1988	1988-12-30
DATE:9/11/67	2067-11-09
DATE:23/1/63	2063-01-23
TIME:10:00am on 06.09.2017	2017-09-06T10:00
DATE:10.7.2063	2063-10-07
DATE:1.2.66	2066-01-02
DATE:15/1/2062	2062-01-15
TIME:05/12/2013 at 15:08	2013-12-05T15:08
DURATION:3 yrs	P3Y
DATE:7/1/2064	2064-01-07
DATE:17/11/2039	2039-11-17
DATE:26/1/1990	1990-01-26
DATE:29/11/1984	1984-11-29
TIME:17.45 on 7/11/12	2012-11-07T17:45
TIME:25/03/2013 at 16:47	2013-03-25T16:47
DURATION:13-18 weeks	P15.5W
TIME:16/08/2013 at 08:38	2013-08-16T08:38
DATE:20/6/2062	2062-06-20
TIME:5th of November 2013 at 10:15am	2013-11-05T10:15
TIME:13/03/2013 at 15:50	2013-03-13T15:50
DATE:19/6/63	2063-06-19
DATE:15.8.63	2063-08-15
DATE:14/1/2063	2063-01-14
DATE:11/8/2067	2067-08-11
DATE:22/11/63	2063-11-22
TIME:2076-03-27 00:00:00	2076-03-27T00:00:00
DATE:1.7.66	2066-01-07
TIME:29/03/2016fcs1  at 15:45	2016-03-29T15:45
DATE:26/11/2062	2062-11-26
DATE:10.3.63	2063-10-03
DATE:2051	2051
DATE:6.10.2063	2063-06-10
DATE:18/1/65	2065-01-18
DATE:15.2.63	2063-02-15
DATE:28/4/2003	2003-04-28
DATE:20/1/2062	2062-01-20
DURATION:16-18 year	P17Y
DATE:30/9/1981	1981-09-30
TIME:18/12/2013 at 14:47	2013-12-18T14:47
TIME:12/12/2013 at 16:16	2013-12-12T16:16
DATE:2/163	2063-01-02
DATE:23/12/2063	2063-12-23
DATE:20/2/2001	2001-02-20
DATE:8/1/1990	1990-01-08
DURATION:20 mths	P20M
DATE:4/11/1979	1979-11-04
DURATION:36 yr	P36Y
TIME:28.07.20 12pm	2020-07-28T12:00
DURATION:20-21 days	P20.5D
TIME:17:02hr on 27.09.16	2016-09-27T17:02
TIME:22/03/2016 at 15:57	2016-03-22T15:57
DATE:13/10/2027	2027-10-13
DATE:5.5.65	2065-05-05
TIME:9.45 on 13/8/13	2013-08-13T09:45
DATE:21/11/2066	2066-11-21
DATE:18.4.67	2067-04-18
DATE:13/11/2063	2063-11-13
TIME:15/10/2013 at 09:00	2013-10-15T09:00
DATE:22/2/62	2062-02-22
TIME:17/12/2012 at 16:30	2012-12-17T16:30
DATE:2/5/66	2066-02-05
DATE:21/4/63	2063-04-21
DATE:10.8.56	2056-08-10
DATE:14/1/63	2063-01-14
DATE:12.7.62	2062-12-07
DATE:3/4/1999	1999-03-04
DATE:12/5/62	2062-12-05
DATE:29.9.66	2066-09-29
DURATION:21-26 weeks	P23.5W
TIME:03/04/2013 at 07:10	2013-04-03T07:10
DATE:12/10/1983	1983-12-10
TIME:18/07/2013 at 10:30	2013-07-18T10:30
DATE:28/2/2066	2066-02-28
TIME:28/11/2012 at 11:15	2012-11-28T11:15
TIME:18/02/2013 at 16:23	2013-02-18T16:23
DATE:8/8/2067	2067-08-08
DATE:6/9/65	2065-06-09
TIME:4.55pm on 30/5/13	2013-05-30T16:55
DATE:17/7/2067	2067-07-17
DATE:24.8.64	2064-08-24
DATE:12/12/66	2066-12-12
DATE:26/6/2004	2004-06-26
DATE:30/7/68	2068-07-30
DATE:16/8/63	2063-08-16
DATE:24.4.63	2063-04-24
DURATION:16 yr	P16Y
DATE:2055	2055
TIME:10/03/2016  at 13:05	2016-03-10T13:05
TIME:10:55am on 18/02/2017	2017-02-18T10:55
DURATION:3-4 yrs	P3.5Y
DURATION:32 dy	P32D
DATE:24/4/1982	1982-04-24
DATE:4.6.2063	2063-04-06
DATE:19960506	1996-05-06
TIME:30/12/2015 at 18:15	2015-12-30T18:15
DATE:6.2.2063	2063-06-02
TIME:12:49pm on 6/12/16	2016-12-06T12:49
DATE:3/12/1992	1992-03-12
DATE:15/4/1993	1993-04-15
DATE:11/9/2063	2063-09-11
DATE:22/11/1996	1996-11-22
DATE:15/10/2008	2008-10-15
DATE:6/12/1982	1982-06-12
DATE:11/7/2066	2066-11-07
DATE:7/1/2035	2035-01-07
DATE:15.2.66	2066-02-15
DATE:25/1/2067	2067-01-25
DATE:22/7/2071	2071-07-22
DATE:29/8/2067	2067-08-29
DATE:29/12/2026	2026-12-29
DATE:20/9/2067	2067-09-20
TIME:12.50 on the 31/7/13	2013--07-31T12:50
DATE:25/4/66	2066-04-25
DATE:8.6.66	2066-06-08
DATE:1/1/2018	2018-01-01
DATE:10/7/66	2066-10-07
DATE:20.6.62	2062-06-20
DATE:18/2/2063	2063-02-18
DATE:22.2.2062	2062-02-22
DATE:Now	2063-09-03
TIME:11:15am on 16.08.2016	2016-08-16T11:15
DATE:1/10/2063	2063-01-10
DATE:2/2/67	2067-02-02
DURATION:3 yr	P3Y
DATE:2/7/1974	1974-07-02
DATE:15/6/2066	2066-06-15
DATE:1.8.63	2063-01-08
DATE:2/6/63	2063-02-06
DATE:19/9/1996	1996-09-19
TIME:9:46am on 11.03.2016	2016-03-11T09:46
TIME:21/11/2013 at 08:42	2013-11-21T08:42
DATE:18.7.63	2063-07-18
DATE:1.11.63	2063-11-01
TIME:04/11/2013 at 16:12	2013-11-04T16:12
DATE:21/1/2062	2062-01-21
TIME:21/11/2013 at 15:56	2013-11-21T15:56
DATE:6.4.63	2063-04-06
TIME:07/03/2013 at 14:17	2013-03-07T14:17
TIME:14/12/16 at 1845 hrs	2016-12-14T18:45
DATE:10/5/66	2066-10-05
DATE:20120317	2012-03-17
DATE:24/3/2031	2031-03-24
DATE:17.3.63	2063-03-17
DATE:12.3.62	2062-12-03
DATE:9.2.66	2066-02-09
TIME:2102-01-03 00:00:00	2102-01-03T00:00:00
DATE:6.8.2063	2063-08-06
DATE:17.12.62	2062-12-17
DATE:20/12/66	2066-12-20
DURATION:32-35 day	P33.5D
DATE:26.12.64	2064-12-26
DATE:21/4/2066	2066-04-21
DATE:18/12/2063	2063-12-18
DATE:2/4/65	2065-02-04
DATE:5/9/2002	2002-05-09
DURATION:13 weeks	P13W
TIME:1:48pm on 30.05.2016	2016-05-30T13:48
DATE:1/9/2031	2031-01-09
DATE:3/8/1997	1997-03-08
DATE:2.8.63	2063-02-08
TIME:2818-10-23 00:00:00	2818-10-23T00:00:00
TIME:1300 hours on the 16th of December 2013	2013-12-16T13:00
DURATION:26 yr	P26Y
DATE:9.10.63	2063-10-09
DATE:7/4/71	2071-04-07
DATE:27/11/2063	2063-11-27
DATE:19/9/2063	2063-09-19
TIME:4:10pm on 25/10/13	2013-10-25T16:10
DATE:23 7.62	2062-07-23
DATE:26/2/59	2059-02-26
TIME:23/04/2012 at 15:16	2012-04-23T15:16
DATE:17.8.65	2065-08-17
TIME:16:40 1.11.16	2016-11-01T16:40
DATE:9.3.66	2066-09-03
DATE:5/12/67	2067-05-12
TIME:3:26pm on 7/7/21	2021-07-07T15:26
DATE:14/5/2063	2063-05-14
DATE:20 January 2063	2063-01-20
DATE:7.2.63	2063-02-07
DATE:30/1/2067	2067-01-30
DATE:16/8/2001	2001-08-16
DATE:7/11/1999	1999-11-07
DATE:1/1/63	2063-01-01
DATE:22/3/67	2067-03-22
DATE:27/5/63	2063-05-27
TIME:16/11/2012 at 13:55	2012-11-16T13:55
DATE:24/7/1982	1982-07-24
DURATION:33 day	P33D
TIME:10:10am on the 17th of September 2013	2013-09-17T10:10
TIME:29/08/2013 at15:18	2013-08-29T15:18
DATE:10/1/63	2063-10-01
DATE:5.12.65	2065-05-12
DATE:3/9/1990	1990-09-03
TIME:17:05 on 16/7/14	2014-07-16T17:05
DATE:3/3/2018	2018-03-03
DATE:23.1.66	2066-01-23
DATE:2.7.63	2063-02-07
DATE:19980819	1998-08-19
DURATION:9-10 mth	P9.5M
TIME:18/11/2013 at 13:29	2013-11-18T13:29
DATE:24/12/1997	1997-12-24
DATE:2/7/2067	2067-02-07
DATE:27/5/1980	1980-05-27
DATE:12/5/1984	1984-12-05
DATE:9/5/1999	1999-05-09
DATE:21/3/2067	2067-03-21
DATE:13/9/1995	1995-09-13
DATE:8/10/2063	2063-10-08
TIME:10:34am on 18.11.2015	2015-11-18T10:34
TIME:2512-10-20 00:00:00	2512-10-20T00:00:00
DATE:8/5/2066	2066-08-05
DURATION:47-51 dys	P49D
DURATION:38 yrs	P38Y
DATE:12/6/63	2063-06-12
DURATION:36-37 dys	P36.5D
DATE:September 2061	2061-09
DATE:13/8/65	2065-08-13
DATE:26.3.66	2066-03-26
DURATION:47 days	P47D
DATE:8.6.63	2063-06-08
DATE:21/1/62	2062-01-21
DATE:20/2/2004	2004-02-20
DATE:2058	2058
DATE:19/6/2063	2063-06-19
DATE:13/2/62	2062-02-13
TIME:2217-05-06 00:00:00	2217-05-06T00:00:00
DATE:17/6/1994	1994-06-17
DATE:24/8/2066	2066-08-24
DATE:15/10/2065	2065-10-15
DATE:19/12/2066	2066-12-19
DATE:3/2/2067	2067-02-03
TIME:24/09/2012 at 17:25	2012-09-24T17:25
DATE:20.12.66	2066-12-20
DATE:21.5.2063	2063-05-21
DATE:4.11.65	2065-04-11
DURATION:47-51 days	P49D
DURATION:19-21 wks	P20W
DATE:10/5/67	2067-05-10
DURATION:4 wks	P4W
DATE:26/7/1984	1984-07-26
TIME:07/06/2006 at 12:10	2006-06-07T12:10
DATE:19/8/2063	2063-08-19
DATE:10/11/2066	2066-10-11
DATE:24/4/63	2063-04-24
TIME:22/05/2013 at 10:25	2013-05-22T10:25
DURATION:19-21 weeks	P20W
DATE:7/4/2063	2063-07-04
DATE:19.2.62	2062-02-19
DATE:8/7/1992	1992-07-08
DATE:23/5/63	2063-05-23
DATE:1.10.62	2062-01-10
DATE:17/3/1988	1988-03-17
DURATION:44 weeks	P44W
DATE:26.8.66	2066-08-26
DATE:4/11/1995	1995-11-04
DATE:12.3.63	2063-12-03
DATE:2/6/65	2065-02-06
DATE:8/5/1971	1971-08-05
DATE:19971105	1997-11-05
DATE:6.6.2063	2063-06-06
DATE:3/5/68	2068-03-05
TIME:18/03/2016 at 20:37	2016-03-18T20:37
DATE:14/11/2067	2067-11-14
TIME:19/11/2012 at 10:43	2012-11-19T10:43
DATE:2/8/1988	1988-02-08
DATE:22/7/2023	2023-07-22
DATE:7.2.66	2066-07-02
DATE:8.9.2066	2066-08-09
DATE:19870205	1987-02-05
DURATION:23-28 weeks	P25.5W
DATE:23/11/2070	2070-11-23
DATE:11/4/2070	2070-11-04
DATE:12/6/2066	2066-12-06
DATE:13/3/63	2063-03-13
DURATION:21-26 wks	P23.5W
DATE:3/5/63	2063-03-05
DURATION:12 months	P12M
DATE:10/3/1999	1999-03-10
DATE:21/1/2063	2063-01-21
DATE:3/9/63	2063-09-03
DATE:26/10/2067	2067-10-26
DATE:18/8/2012	2012-08-18
TIME:12:15 on 28.3.13	2013-03-28T12:15
DATE:3 September 2066	2066-09-03
DATE:3.7.66	2066-07-03
DURATION:6 years	P6Y
DATE:20/11/2063	2063-11-20
DATE:23/11/2067	2067-11-23
DATE:8/11/1977	1977-11-08
DATE:29/10/2063	2063-10-29
DATE:23/1/1990	1990-01-23
DATE:17/4/2063	2063-04-17
DATE:4/4/2026	2026-04-04
DATE:28/6/2063	2063-06-28
DATE:26.6.62	2062-06-26
DATE:5.4.2067	2067-05-04
DATE:6/1/63	2063-06-01
DATE:1 September 2066	2066-09-01
TIME:21/05/2012 at 09:07	2012-05-21T09:07
TIME:21/11/2013 at 14:02	2013-11-21T14:02
DURATION:44 years	P44Y
TIME:3.35 pm	15:35
DATE:28/11/1996	1996-11-28
DATE:20/1/2066	2066-01-20
DATE:5/6/63	2063-06-05
DATE:Previous	2058-03-16
DATE:8/10/62	2062-08-10
DATE:7.12.66	2066-07-12
DATE:16/2/65	2065-02-16
TIME:12:51pm on 2.3.2015	2015-03-02T12:51
DATE:8/7/63	2063-07-08
DURATION:26-29 yr	P27.5Y
DATE:3/12/2010	2010-12-03
DATE:30/10/2063	2063-10-30
DATE:26/8/2065	2065-08-26
DATE:4/11/70	2070-11-04
TIME:22/11/2016	2016--11-22
DATE:26.7.63	2063-07-26
DATE:13/11/67	2067-11-13
DURATION:12-13 month	P12.5M
DATE:14.5.63	2063-05-14
TIME:27/07/2017 at 17:10hr	2017-07-27T17:10
TIME:30/04/2012 at 13:22	2012-04-30T13:22
DATE:6/7/2071	2071-07-06
DATE:9/4/07	2007-09-04
DURATION:34 dy	P34D
DATE:13.5.66	2066-05-13
DATE:27/12/63	2063-12-27
DATE:27/4/2063	2063-04-27
DATE:7/3/2071	2071-07-03
DURATION:20 months	P20M
TIME:9.30 on 01.08.12	2012-08-01T09:30
DATE:30/10/2038	2038-10-30
DATE:11/11/1988	1988-11-11
DATE:4.3.66	2066-04-03
DATE:3 May 2063	2063-05-03
DATE:22.6.62	2062-06-22
DATE:14/2/2063	2063-02-14
DATE:25.7.62	2062-07-25
DURATION:21-26 days	P23.5D
DATE:14.8.63	2063-08-14
TIME:13.24 on 01.05.2013	2013-05-01T13:24
TIME:22/07/2013 at 09:29	2013-07-22T09:29
TIME:26/09/2013 at 11:30	2013-09-26T11:30
DATE:8/5/1981	1981-05-08
TIME:07/11/2013 at 14:22	2013-11-07T14:22
DATE:2/1/2062	2062-02-01
DATE:6.7.67	2067-06-07
TIME:25/02/2013 at 08:09	2013-02-25T08:09
DURATION:36-37 day	P36.5D
TIME:12/08/2013 at 14:10	2013-08-12T14:10
DATE:2/8/1980	1980-02-08
DATE:13/12/66	2066-12-13
DATE:9/1/2070	2070-09-01
DATE:29/1/2067	2067-01-29
DATE:5/9/67	2067-05-09
DATE:23/5/2010	2010-05-23
DATE:10.7.63	2063-07-10
DATE:19.6.2063	2063-06-19
DATE:16/1/2067	2067-01-16
DATE:19.1.66	2066-01-19
DATE:11/5/2070	2070-11-05
DURATION:36 months	P36M
TIME:3.30pm on 23/5/13	2013-05-23T15:30
DURATION:21 wk	P21W
DURATION:9 months	P9M
DATE:19/3/2063	2063-03-19
TIME:14/11/2013 at 13:09	2013-11-14T13:09
DURATION:25-29 dy	P27D
DATE:5/12/1984	1984-12-05
TIME:28/08/2013 at 08:26	2013-08-28T08:26
DURATION:44-47 years	P45.5Y
DATE:3/3/2005	2005-03-03
DURATION:40-44 months	P42M
DATE:23/4/63	2063-04-23
DATE:6.12.66	2066-12-06
DATE:17.1.62	2062-01-17
TIME:11.00am on 16.07.13	2013-07-16T11:00
DURATION:20 dys	P20D
DATE:13/4/1992	1992-04-13
DURATION:34-37 dy	P35.5D
DATE:8/2/2063	2063-02-08
TIME:23/04/2013 at 15:49	2013-04-23T15:49
DURATION:32-35 days	P33.5D
DATE:16.3.63	2063-03-16
DATE:21/2/63	2063-02-21
DATE:27/10/2067	2067-10-27
DATE:10/6/2028	2028-10-06
TIME:05/06/2013 at 14:33	2013-06-05T14:33
DATE:18/6/2063	2063-06-18
DATE:6/2/62	2062-02-06
DATE:3/9/2063	2063-09-03
DATE:8/5/1998	1998-08-05
DATE:26/12/2063	2063-12-26
DATE:16.8.63	2063-08-16
DATE:4/8/66	2066-08-04
TIME:3.30pm on 1/8/12	2012-08-01T15:30
TIME:04/06/2013 at 08:56	2013-06-04T08:56
TIME:19/09/2013 at 17:02	2013-09-19T17:02
TIME:11/12/2012 at 18:39	2012-12-11T18:39
DATE:3.11.2067	2067-03-11
DATE:23/1/62	2062-01-23
DATE:26/7/66	2066-07-26
TIME:3pm on 20/6/16	2016-06-20T15:00
DATE:26.11.63	2063-11-26
DATE:2/4/2063	2063-02-04
DATE:13/3/2006	2006-03-13
DATE:22/1/62	2062-01-22
DURATION:20-25 months	P22.5M
TIME:12:35 on 13.12.12	2012-12-13T12:35
DURATION:13-18 wk	P15.5W
DATE:5.10.2063	2063-05-10
DURATION:33-37 dys	P35D
TIME:05/09/2013 at 13:00	2013-09-05T13:00
DATE:13/5/2063	2063-05-13
DATE:8/2/63	2063-02-08
TIME:18/12/2013 at 10:25	2013-12-18T10:25
TIME:2pm on 4/11/13	2013-11-04T14:00
DATE:23/4/1986	1986-04-23
DATE:6/7/63	2063-06-07
DATE:7/10/2063	2063-10-07
DATE:25/5/1985	1985-05-25
DATE:18/5/2066	2066-05-18
DATE:7/3/2062	2062-07-03
DATE:10/5/2066	2066-10-05
TIME:22/04/2013 at 13:00	2013-04-22T13:00
DURATION:34 day	P34D
TIME:07/02/2013 at 19:03	2013-02-07T19:03
DURATION:36-40 year	P38Y
TIME:27/06/2013 at 22:02	2013-06-27T22:02
TIME:19/02/2016 at 1 17:00	2016-02-19T17:00
TIME:22/08/2013 at 07:21	2013-08-22T07:21
DATE:20130303	2013-03-03
TIME:2406-11-13 00:00:00	2406-11-13T00:00:00
DURATION:29 years	P29Y
DATE:28.1.63	2063-01-28
DURATION:3 months	P3M
DATE:6.11.63	2063-11-06
DATE:29/3/71	2071-03-29
DURATION:25-29 day	P27D
TIME:2:50pm on 14.03.16	2016-03-14T14:50
DATE:16/10/63	2063-10-16
DATE:21.1.62	2062-01-21
DATE:29 July 2066	2066-07-29
DURATION:46 mth	P46M
DATE:3.1.63	2063-01-03
DATE:22/1/2006	2006-01-22
DATE:24/11/2067	2067-11-24
DURATION:32 day	P32D
DATE:12/6/2062	2062-12-06
DATE:23/8/2063	2063-08-23
DATE:19/7/2033	2033-07-19
DATE:21 6.62	2062-06-21
DATE:25/5/2066	2066-05-25
DATE:19.10.66	2066-10-19
DATE:25.6.63	2063-06-25
DATE:24/5/2067	2067-05-24
TIME:15:06 on 12.08.13	2013-08-12T15:06
DATE:5/5/1997	1997-05-05
DATE:25/2/2063	2063-02-25
DATE:12/7/2063	2063-07-12
TIME:28/03/2013 at 09:53	2013-03-28T09:53
DATE:30/9/67	2067-09-30
DURATION:13 wk	P13W
TIME:17/12/2012 at 09:40	2012-12-17T09:40
DATE:22/5/2031	2031-05-22
DATE:25/7/63	2063-07-25
DATE:11/7/63	2063-07-11
DATE:7/6/66	2066-07-06
DATE:148	2148
TIME:07/08/2015 at 16:30	2015-08-07T16:30
DATE:5/12/2063	2063-12-05
DATE:11.7.63	2063-07-11
DATE:20/11/2034	2034-11-20
TIME:10.35am on 13/2/13	2013-02-13T10:35
TIME:26/02/2016 at 09:07	2016-02-26T09:07
DURATION:21 days	P21D
DATE:12/8/2067	2067-08-12
DURATION:28-31 wks	P29.5W
DATE:7/3/2001	2001-03-07
DATE:19/6/2062	2062-06-19
DATE:20.5.2063	2063-05-20
DURATION:40 month	P40M
DATE:11/12/2063	2063-11-12
DATE:8.3.71	2071-08-03
TIME:18/11/2013 at 13:36	2013-11-18T13:36
DATE:30/1/2063	2063-01-30
DATE:3/7/62	2062-07-03
DATE:15.4.2063	2063-04-15
DATE:28.8.63	2063-08-28
DATE:5/8/63	2063-05-08
DATE:Now	2013-03-30
TIME:06/01/2014 at 16:48	2014-01-06T16:48
DATE:19.4.67	2067-04-19
DATE:15/6/1994	1994-06-15
DATE:17/10/63	2063-10-17
SET:ten times => R10
DATE:18/11/1989	1989-11-18
DATE:27th of November 2063	2063-11-27
DATE:12/1/63	2063-12-01
DATE:3/4/63	2063-03-04
DATE:8/4/2067	2067-08-04
DURATION:16 days	P16D
DATE:10/5/2063	2063-05-10
TIME:26/03/2013 at 14:36	2013-03-26T14:36
DATE:12/6/2023	2023-12-06
TIME:26/04/2012 at 14:30	2012-04-26T14:30
DATE:6/9/1997	1997-06-09
DATE:20/9/2023	2023-09-20
DURATION:36 dy	P36D
DATE:27/12/2006	2006-12-27
DATE:1.8.2066	2066-08-01
DATE:18/5/66	2066-05-18
DATE:6/2/2063	2063-06-02
TIME:03/06/2013 at 14:10	2013-06-03T14:10
TIME:04/11/2013 at 13:13	2013-11-04T13:13
DATE:1/9/2070	2070-09-01
TIME:2077-05-13 00:00:00	2077-05-13T00:00:00
DATE:28/12/2037	2037-12-28
TIME:15/08/2012 at 12:02	2012-08-15T12:02
TIME:17/05/2013 at 18:58	2013-05-17T18:58
TIME:13:10pm on 13.3.13	2013-03-13T13:10
DATE:18/12/67	2067-12-18
DATE:22/2/66	2066-02-22
DATE:22/6/62	2062-06-22
DATE:19.8.63	2063-08-19
DATE:16/3/64	2064-03-16
DATE:30/1/2062	2062-01-30
DATE:11.7.62	2062-07-11
DATE:7/1/1995	1995-01-07
DATE:11/11/1987	1987-11-11
DATE:2.9.71	2071-02-09
DATE:21/6/2063	2063-06-21
DATE:/7/62	2062-07
TIME:10/12/2015 at 12:43	2015-12-10T12:43
DATE:30/10/2067	2067-10-30
TIME:09/01/2014 at 18:45	2014-01-09T18:45
DATE:17/6/1981	1981-06-17
DURATION:38 year	P38Y
DATE:10.10.62	2062-10-10
DURATION:40 months	P40M
TIME:13/01/2014 at 15:22	2014-01-13T15:22
DATE:22.4.63	2063-04-22
DATE:5/2/2004	2004-05-02
TIME:5:00pm on 23.3.16	2016-03-23T17:00
DATE:9.11.66	2066-11-09
DATE:10/4/67	2067-04-10
DATE:3/8/2013	2013-08-03
DATE:7/4/63	2063-04-07
DATE:24/3/2021	2021-03-24
DATE:16/10/1994	1994-10-16
TIME:14/03/2013 at 09:13	013-03-14T09:13
DATE:12.5.66	2066-05-12
DATE:15/2/2066	2066-02-15
DATE:9.3.65	2065-09-03
DATE:3.12.63	2063-12-03
TIME:27/10/14 at 14:15	2014-10-27T14:15
DATE:23/9/2067	2067-09-23
DATE:15/7/63	2063-07-15
TIME:17/10/2012 at 16:42	2012-10-17T16:42
DATE:24/10/2063	2063-10-24
DATE:14.3.66	2066-03-14
DURATION:9 mth	P9M
DATE:23.4.63	2063-04-23
TIME:10.18am on 27/3/13	2013-03-27T10:18
DATE:26/6/2063	2063-06-26
DATE:28.11.63	2063-11-28
DURATION:35-37 months	P36M
DATE:30.11.66	2066-11-30
DURATION:26 years	P26Y
DATE:25/6/62	2062-06-25
DURATION:38-41 yrs	P39.5Y
TIME:23.2.17 at 10.57am	2017-02-23T10:57
TIME:07/02/2013 at 09:10	2013-02-07T09:10
DATE:19/3/64	2064-03-19
DATE:9/3/71	2071-09-03
DATE:5/4/1989	1989-05-04
DATE:19/8/69	2069-08-19
DATE:17.10.63	2063-10-17
DATE:6/11/65	2065-06-11
TIME:11:00 on 5/12/2012	2012-12-05T11:00
DATE:3.12.66	2066-12-03
TIME:9.30am 20/2/13	2013-02-20T09:30
DURATION:20-25 mths	P22.5M
TIME:4:51pm on 2/12/13	2013-12-02T16:51
TIME:25/10/2013 at 15:14	2013-10-25T15:14
DATE:26/9/2031	2031-09-26
DATE:13/9/63	2063-09-13
DATE:5/9/1999	1999-05-09
DATE:11/9/68	2068-09-11
DATE:22/8/2066	2066-08-22
DATE:17.12.63	2063-12-17
DATE:12/7/2067	2067-07-12
DATE:22/7/2069	2069-07-22
DATE:28/4/2063	2063-04-28
DURATION:35-40 wk	P37.5W
DATE:18/7/2062	2062-07-18
DATE:21/9/2001	2001-09-21
DATE:8.10.63	2063-10-08
DATE:2/12/62	2062-12-02
DATE:24/5/2063	2063-05-24
TIME:15/5/21 at 4pm	2021-05-15T16:00
DURATION:35 wks	P35W
DATE:20180504	2018-05-04
DATE:4/3/64	2064-03-04
TIME:2790-03-22 00:00:00	2790-03-22T00:00:00
DURATION:17-22 year	P19.5Y
TIME:02/03/2016 at 18:51	2016-03-02T18:51
DATE:12/2/63	2063-12-02
DATE:22.4.2063	2063-04-22
TIME:2792-10-20 00:00:00	2792-10-20T00:00:00
DATE:21/4/1995	1995-04-21
DATE:6/3/2066	2066-06-03
TIME:16.00 on 7/3/13	2013-03-07T16:00
DATE:7/12/66	2066-12-07
DURATION:46 mths	P46M
DATE:21/9/2067	2067-09-21
DATE:2.12.63	2063-02-12
TIME:13/11/2013 at 12:22	2013-11-13T12:22
DURATION:29-30 yr	P29.5Y
DURATION:31 day	P31D
SET:seven times => R7
DATE:27.10.66	2066-10-27
DATE:14/4/63	2063-04-14
DATE:11/10/2070	2070-11-10
DATE:21/8/63	2063-08-21
DATE:26.10.2066	2066-10-26
TIME:25/03/2014 at 15:41	2014-03-25T15:41
TIME:22/04/2013 at 15:44	2013-04-22T15:44
DATE:8/3/2001	2001-08-03
TIME:08/08/2012 at 09:02	2012-08-08T09:02
DURATION:9-10 mths	P9.5M
DATE:13.2.2065	2065-02-13
TIME:4.25pm on 23/1/13	2013-01-23T16:25
TIME:10/11/2015 at 15:28	2015-11-10T15:28
DATE:26/11/2063	2063-11-26
DATE:13/9/2066	2066-09-13
DATE:17/4/66	2066-04-17
DATE:4/4/67	2067-04-04
DATE:20.2.67	2067-02-20
DURATION:33 mths	P33M
DURATION:44 week	P44W
DATE:8.8.66	2066-08-08
DATE:13/6/1991	1991-06-13
DATE:6/4/1995	1995-06-04
DATE:1/12/1997	1997-12-01
DATE:10/10/1997	1997-10-10
DATE:3/5/2068	2068-03-05
